,speed
12043,truck:0km/H
12044,car:0km/H
12045,car:0km/H
12046,person:0km/H
12047,car:0km/H
12048,car:1km/H
12049,truck:0km/H
12050,car:0km/H
12051,car:0km/H
12052,person:0km/H
12053,car:0km/H
12054,car:1km/H
12055,truck:0km/H
12056,car:0km/H
12057,car:0km/H
12058,person:0km/H
12059,car:0km/H
12060,car:1km/H
12061,truck:0km/H
12062,car:0km/H
12063,car:0km/H
12064,person:0km/H
12065,car:0km/H
12066,car:1km/H
12067,truck:0km/H
12068,car:0km/H
12069,car:0km/H
12070,person:0km/H
12071,car:0km/H
12072,car:1km/H
12073,truck:0km/H
12074,car:0km/H
12075,car:0km/H
12076,person:0km/H
12077,car:0km/H
12078,car:1km/H
12079,truck:0km/H
12080,car:0km/H
12081,car:0km/H
12082,person:0km/H
12083,car:0km/H
12084,car:1km/H
12085,truck:0km/H
12086,car:0km/H
12087,car:0km/H
12088,person:0km/H
12089,car:0km/H
12090,car:1km/H
12091,truck:0km/H
12092,car:0km/H
12093,car:0km/H
12094,person:0km/H
12095,car:0km/H
12096,car:1km/H
12097,truck:0km/H
12098,car:0km/H
12099,car:0km/H
12100,person:0km/H
12101,car:0km/H
12102,car:1km/H
12103,truck:0km/H
12104,car:0km/H
12105,car:0km/H
12106,person:0km/H
12107,car:0km/H
12108,car:1km/H
12109,truck:0km/H
12110,car:0km/H
12111,car:0km/H
12112,person:0km/H
12113,car:0km/H
12114,car:1km/H
12115,truck:0km/H
12116,car:0km/H
12117,car:0km/H
12118,person:0km/H
12119,car:0km/H
12120,car:1km/H
12121,truck:0km/H
12122,car:0km/H
12123,car:0km/H
12124,person:0km/H
12125,car:0km/H
12126,car:1km/H
12127,truck:0km/H
12128,car:0km/H
12129,car:0km/H
12130,person:0km/H
12131,car:0km/H
12132,car:1km/H
12133,truck:0km/H
12134,car:0km/H
12135,car:0km/H
12136,person:0km/H
12137,car:0km/H
12138,car:1km/H
12139,truck:0km/H
12140,car:0km/H
12141,car:0km/H
12142,person:0km/H
12143,car:0km/H
12144,car:1km/H
12145,truck:0km/H
12146,car:0km/H
12147,car:0km/H
12148,person:0km/H
12149,car:0km/H
12150,car:1km/H
12151,truck:0km/H
12152,car:0km/H
12153,car:0km/H
12154,person:0km/H
12155,car:0km/H
12156,car:1km/H
12157,truck:0km/H
12158,car:0km/H
12159,car:0km/H
12160,person:0km/H
12161,car:0km/H
12162,car:1km/H
12163,truck:0km/H
12164,car:0km/H
12165,car:0km/H
12166,person:0km/H
12167,car:0km/H
12168,car:0km/H
12169,car:1km/H
12170,truck:0km/H
12171,car:0km/H
12172,car:0km/H
12173,person:0km/H
12174,car:0km/H
12175,car:0km/H
12176,car:1km/H
12177,truck:0km/H
12178,car:0km/H
12179,car:0km/H
12180,person:0km/H
12181,car:0km/H
12182,car:0km/H
12183,car:1km/H
12184,truck:0km/H
12185,car:0km/H
12186,car:0km/H
12187,person:0km/H
12188,car:0km/H
12189,car:0km/H
12190,car:1km/H
12191,truck:0km/H
12192,car:0km/H
12193,car:0km/H
12194,person:0km/H
12195,car:0km/H
12196,car:0km/H
12197,car:1km/H
12198,truck:0km/H
12199,car:0km/H
12200,car:0km/H
12201,person:0km/H
12202,car:0km/H
12203,car:0km/H
12204,car:1km/H
12205,truck:0km/H
12206,car:0km/H
12207,car:0km/H
12208,person:0km/H
12209,car:0km/H
12210,car:0km/H
12211,car:1km/H
12212,truck:0km/H
12213,car:0km/H
12214,car:0km/H
12215,person:0km/H
12216,car:0km/H
12217,car:0km/H
12218,car:1km/H
12219,truck:0km/H
12220,car:0km/H
12221,car:0km/H
12222,person:0km/H
12223,car:0km/H
12224,car:0km/H
12225,car:1km/H
12226,truck:0km/H
12227,car:0km/H
12228,car:0km/H
12229,person:0km/H
12230,car:0km/H
12231,car:0km/H
12232,car:1km/H
12233,truck:0km/H
12234,car:0km/H
12235,car:0km/H
12236,person:0km/H
12237,car:0km/H
12238,car:0km/H
12239,car:1km/H
12240,truck:0km/H
12241,car:0km/H
12242,car:0km/H
12243,person:0km/H
12244,car:0km/H
12245,car:0km/H
12246,car:1km/H
12247,truck:0km/H
12248,car:0km/H
12249,car:0km/H
12250,person:0km/H
12251,car:0km/H
12252,car:0km/H
12253,car:0km/H
12254,car:1km/H
12255,truck:0km/H
12256,car:0km/H
12257,car:0km/H
12258,person:0km/H
12259,car:0km/H
12260,car:0km/H
12261,car:0km/H
12262,car:1km/H
12263,truck:0km/H
12264,car:0km/H
12265,car:0km/H
12266,person:0km/H
12267,car:0km/H
12268,car:0km/H
12269,car:1km/H
12270,car:0km/H
12271,car:0km/H
12272,person:0km/H
12273,car:0km/H
12274,car:0km/H
12275,car:1km/H
12276,car:0km/H
12277,car:0km/H
12278,person:0km/H
12279,car:0km/H
12280,car:0km/H
12281,car:1km/H
12282,car:0km/H
12283,car:0km/H
12284,person:0km/H
12285,car:0km/H
12286,person:0km/H
12287,car:0km/H
12288,car:1km/H
12289,car:0km/H
12290,car:0km/H
12291,person:0km/H
12292,car:0km/H
12293,person:0km/H
12294,car:0km/H
12295,car:1km/H
12296,car:0km/H
12297,car:0km/H
12298,person:0km/H
12299,car:0km/H
12300,person:0km/H
12301,car:0km/H
12302,car:1km/H
12303,truck:1km/H
12304,car:0km/H
12305,car:0km/H
12306,person:0km/H
12307,car:0km/H
12308,person:0km/H
12309,car:0km/H
12310,car:1km/H
12311,car:0km/H
12312,car:0km/H
12313,person:0km/H
12314,car:0km/H
12315,person:0km/H
12316,car:0km/H
12317,car:1km/H
12318,car:0km/H
12319,car:0km/H
12320,person:0km/H
12321,car:0km/H
12322,person:0km/H
12323,car:0km/H
12324,car:1km/H
12325,car:0km/H
12326,car:0km/H
12327,person:0km/H
12328,car:0km/H
12329,person:0km/H
12330,car:0km/H
12331,car:1km/H
12332,car:0km/H
12333,car:0km/H
12334,person:0km/H
12335,car:0km/H
12336,person:0km/H
12337,car:0km/H
12338,car:1km/H
12339,car:0km/H
12340,car:0km/H
12341,person:0km/H
12342,car:0km/H
12343,person:0km/H
12344,car:0km/H
12345,car:1km/H
12346,car:0km/H
12347,car:0km/H
12348,person:0km/H
12349,car:0km/H
12350,person:0km/H
12351,car:0km/H
12352,car:1km/H
12353,car:0km/H
12354,car:0km/H
12355,person:0km/H
12356,car:0km/H
12357,person:0km/H
12358,car:0km/H
12359,car:1km/H
12360,car:0km/H
12361,car:0km/H
12362,person:0km/H
12363,car:0km/H
12364,person:0km/H
12365,car:0km/H
12366,car:1km/H
12367,car:0km/H
12368,car:0km/H
12369,person:0km/H
12370,car:0km/H
12371,person:0km/H
12372,car:0km/H
12373,car:1km/H
12374,car:0km/H
12375,car:0km/H
12376,person:0km/H
12377,car:0km/H
12378,person:0km/H
12379,car:0km/H
12380,car:1km/H
12381,car:0km/H
12382,car:0km/H
12383,person:0km/H
12384,car:0km/H
12385,person:0km/H
12386,car:0km/H
12387,car:1km/H
12388,car:0km/H
12389,car:0km/H
12390,person:0km/H
12391,car:0km/H
12392,person:0km/H
12393,car:0km/H
12394,car:1km/H
12395,car:0km/H
12396,car:0km/H
12397,person:0km/H
12398,car:0km/H
12399,person:0km/H
12400,car:0km/H
12401,car:1km/H
12402,car:0km/H
12403,car:0km/H
12404,person:0km/H
12405,car:0km/H
12406,person:0km/H
12407,car:0km/H
12408,car:1km/H
12409,car:0km/H
12410,car:0km/H
12411,person:0km/H
12412,car:0km/H
12413,person:0km/H
12414,car:0km/H
12415,car:1km/H
12416,car:0km/H
12417,car:0km/H
12418,person:0km/H
12419,car:0km/H
12420,person:0km/H
12421,car:0km/H
12422,car:1km/H
12423,car:0km/H
12424,car:0km/H
12425,person:0km/H
12426,car:0km/H
12427,person:0km/H
12428,car:0km/H
12429,car:1km/H
12430,car:0km/H
12431,car:0km/H
12432,person:0km/H
12433,car:0km/H
12434,person:0km/H
12435,car:0km/H
12436,car:1km/H
12437,car:0km/H
12438,car:0km/H
12439,person:0km/H
12440,car:0km/H
12441,person:0km/H
12442,car:0km/H
12443,car:1km/H
12444,car:0km/H
12445,car:0km/H
12446,person:0km/H
12447,car:0km/H
12448,car:0km/H
12449,car:1km/H
12450,car:0km/H
12451,car:0km/H
12452,person:0km/H
12453,car:0km/H
12454,car:0km/H
12455,car:0km/H
12456,car:0km/H
12457,person:0km/H
12458,car:0km/H
12459,car:0km/H
12460,car:0km/H
12461,car:0km/H
12462,person:0km/H
12463,car:0km/H
12464,car:0km/H
12465,car:0km/H
12466,car:0km/H
12467,person:0km/H
12468,car:0km/H
12469,car:0km/H
12470,car:0km/H
12471,car:0km/H
12472,person:0km/H
12473,car:0km/H
12474,car:0km/H
12475,car:0km/H
12476,car:0km/H
12477,person:0km/H
12478,car:0km/H
12479,car:0km/H
12480,car:0km/H
12481,car:0km/H
12482,person:0km/H
12483,car:0km/H
12484,car:0km/H
12485,car:0km/H
12486,car:0km/H
12487,person:0km/H
12488,car:0km/H
12489,car:0km/H
12490,car:0km/H
12491,car:0km/H
12492,person:0km/H
12493,car:0km/H
12494,car:0km/H
12495,car:0km/H
12496,car:0km/H
12497,person:0km/H
12498,car:0km/H
12499,car:0km/H
12500,car:0km/H
12501,car:0km/H
12502,person:0km/H
12503,car:0km/H
12504,car:0km/H
12505,car:0km/H
12506,car:0km/H
12507,person:0km/H
12508,car:0km/H
12509,car:0km/H
12510,car:0km/H
12511,car:0km/H
12512,person:0km/H
12513,car:0km/H
12514,car:0km/H
12515,car:0km/H
12516,car:0km/H
12517,person:0km/H
12518,car:0km/H
12519,car:0km/H
12520,car:0km/H
12521,car:0km/H
12522,person:0km/H
12523,car:0km/H
12524,car:0km/H
12525,car:0km/H
12526,car:0km/H
12527,person:0km/H
12528,car:0km/H
12529,car:0km/H
12530,car:0km/H
12531,car:0km/H
12532,person:0km/H
12533,car:0km/H
12534,car:0km/H
12535,car:0km/H
12536,car:0km/H
12537,person:0km/H
12538,car:0km/H
12539,car:0km/H
12540,car:0km/H
12541,car:0km/H
12542,person:0km/H
12543,car:0km/H
12544,car:0km/H
12545,car:0km/H
12546,car:0km/H
12547,person:0km/H
12548,car:0km/H
12549,car:0km/H
12550,car:0km/H
12551,car:0km/H
12552,person:0km/H
12553,car:0km/H
12554,car:0km/H
12555,car:0km/H
12556,car:0km/H
12557,car:0km/H
12558,car:0km/H
12559,car:0km/H
12560,car:0km/H
12561,car:0km/H
12562,car:0km/H
12563,car:0km/H
12564,car:0km/H
12565,car:0km/H
12566,car:0km/H
12567,car:0km/H
12568,car:0km/H
12569,car:0km/H
12570,car:0km/H
12571,car:0km/H
12572,car:0km/H
12573,car:0km/H
12574,car:0km/H
12575,car:0km/H
12576,car:0km/H
12577,car:0km/H
12578,car:0km/H
12579,car:0km/H
12580,car:0km/H
12581,car:0km/H
12582,car:0km/H
12583,car:0km/H
12584,car:0km/H
12585,car:0km/H
12586,car:0km/H
12587,car:0km/H
12588,car:0km/H
12589,car:0km/H
12590,car:0km/H
12591,car:0km/H
12592,car:0km/H
12593,car:0km/H
12594,car:0km/H
12595,car:0km/H
12596,car:0km/H
12597,car:0km/H
12598,car:0km/H
12599,car:0km/H
12600,car:0km/H
12601,car:0km/H
12602,car:0km/H
12603,car:0km/H
12604,car:0km/H
12605,car:0km/H
12606,car:0km/H
12607,car:0km/H
12608,car:0km/H
12609,car:0km/H
12610,car:0km/H
12611,car:0km/H
12612,car:0km/H
12613,car:0km/H
12614,car:0km/H
12615,car:0km/H
12616,car:0km/H
12617,car:0km/H
12618,car:0km/H
12619,car:0km/H
12620,car:0km/H
12621,car:0km/H
12622,car:0km/H
12623,car:0km/H
12624,car:0km/H
12625,car:0km/H
12626,car:0km/H
12627,car:0km/H
12628,car:0km/H
12629,car:0km/H
12630,car:0km/H
12631,car:0km/H
12632,car:0km/H
12633,car:0km/H
12634,car:0km/H
12635,car:0km/H
12636,car:0km/H
12637,car:0km/H
12638,car:0km/H
12639,car:0km/H
12640,car:0km/H
12641,car:0km/H
12642,car:0km/H
12643,car:0km/H
12644,car:0km/H
12645,car:0km/H
12646,car:0km/H
12647,car:0km/H
12648,car:0km/H
12649,car:0km/H
12650,car:0km/H
12651,car:0km/H
12652,car:0km/H
12653,car:0km/H
12654,car:0km/H
12655,car:0km/H
12656,car:0km/H
12657,car:0km/H
12658,car:0km/H
12659,car:0km/H
12660,car:0km/H
12661,car:0km/H
12662,car:0km/H
12663,car:0km/H
12664,car:0km/H
12665,car:0km/H
12666,car:0km/H
12667,car:0km/H
12668,car:0km/H
12669,car:0km/H
12670,car:0km/H
12671,car:0km/H
12672,car:0km/H
12673,car:0km/H
12674,car:0km/H
12675,car:0km/H
12676,car:0km/H
12677,car:0km/H
12678,car:0km/H
12679,car:0km/H
12680,car:0km/H
12681,car:0km/H
12682,person:0km/H
12683,car:0km/H
12684,car:0km/H
12685,car:0km/H
12686,car:0km/H
12687,person:0km/H
12688,car:0km/H
12689,car:0km/H
12690,car:0km/H
12691,car:0km/H
12692,car:0km/H
12693,car:0km/H
12694,car:0km/H
12695,car:0km/H
12696,car:0km/H
12697,car:0km/H
12698,car:0km/H
12699,car:0km/H
12700,car:0km/H
12701,car:0km/H
12702,car:0km/H
12703,car:0km/H
12704,car:0km/H
12705,car:0km/H
12706,car:0km/H
12707,car:0km/H
12708,car:0km/H
12709,car:0km/H
12710,car:0km/H
12711,car:0km/H
12712,car:0km/H
12713,car:0km/H
12714,car:0km/H
12715,car:0km/H
12716,person:1km/H
12717,car:0km/H
12718,car:0km/H
12719,car:0km/H
12720,car:0km/H
12721,person:0km/H
12722,car:0km/H
12723,car:0km/H
12724,car:0km/H
12725,car:0km/H
12726,person:0km/H
12727,car:0km/H
12728,car:0km/H
12729,car:0km/H
12730,car:0km/H
12731,person:0km/H
12732,car:0km/H
12733,car:0km/H
12734,car:0km/H
12735,car:0km/H
12736,person:0km/H
12737,car:0km/H
12738,car:0km/H
12739,car:0km/H
12740,car:0km/H
12741,person:0km/H
12742,car:0km/H
12743,car:0km/H
12744,car:0km/H
12745,car:0km/H
12746,person:0km/H
12747,car:0km/H
12748,car:0km/H
12749,car:0km/H
12750,car:0km/H
12751,person:0km/H
12752,car:0km/H
12753,car:0km/H
12754,car:0km/H
12755,car:0km/H
12756,person:0km/H
12757,car:0km/H
12758,car:0km/H
12759,car:0km/H
12760,car:0km/H
12761,person:0km/H
12762,car:0km/H
12763,car:0km/H
12764,car:0km/H
12765,car:0km/H
12766,person:0km/H
12767,car:0km/H
12768,car:0km/H
12769,car:0km/H
12770,car:0km/H
12771,person:0km/H
12772,car:0km/H
12773,car:0km/H
12774,car:0km/H
12775,car:0km/H
12776,person:0km/H
12777,car:0km/H
12778,car:0km/H
12779,car:0km/H
12780,car:0km/H
12781,car:0km/H
12782,car:0km/H
12783,car:0km/H
12784,car:0km/H
12785,car:0km/H
12786,car:1km/H
12787,person:1km/H
12788,person:0km/H
12789,car:0km/H
12790,car:0km/H
12791,car:0km/H
12792,car:1km/H
12793,person:0km/H
12794,person:0km/H
12795,car:1km/H
12796,car:0km/H
12797,car:0km/H
12798,car:0km/H
12799,car:1km/H
12800,person:0km/H
12801,person:0km/H
12802,car:0km/H
12803,car:0km/H
12804,car:0km/H
12805,car:0km/H
12806,car:1km/H
12807,person:0km/H
12808,person:0km/H
12809,car:0km/H
12810,car:0km/H
12811,car:0km/H
12812,car:0km/H
12813,car:0km/H
12814,person:0km/H
12815,person:0km/H
12816,car:0km/H
12817,car:0km/H
12818,car:0km/H
12819,car:0km/H
12820,car:0km/H
12821,person:0km/H
12822,person:0km/H
12823,car:0km/H
12824,car:0km/H
12825,car:0km/H
12826,car:0km/H
12827,car:0km/H
12828,person:0km/H
12829,person:0km/H
12830,car:0km/H
12831,car:0km/H
12832,car:0km/H
12833,car:0km/H
12834,car:0km/H
12835,person:0km/H
12836,person:0km/H
12837,car:0km/H
12838,car:0km/H
12839,car:0km/H
12840,car:0km/H
12841,car:0km/H
12842,person:0km/H
12843,person:0km/H
12844,car:0km/H
12845,car:0km/H
12846,car:0km/H
12847,car:0km/H
12848,car:0km/H
12849,person:0km/H
12850,person:0km/H
12851,car:0km/H
12852,car:0km/H
12853,car:0km/H
12854,car:0km/H
12855,car:0km/H
12856,person:0km/H
12857,person:0km/H
12858,car:0km/H
12859,car:0km/H
12860,car:0km/H
12861,car:0km/H
12862,car:0km/H
12863,person:0km/H
12864,person:0km/H
12865,car:0km/H
12866,car:0km/H
12867,car:0km/H
12868,car:0km/H
12869,car:0km/H
12870,person:0km/H
12871,person:0km/H
12872,car:0km/H
12873,car:0km/H
12874,car:0km/H
12875,car:0km/H
12876,car:0km/H
12877,person:0km/H
12878,person:0km/H
12879,car:0km/H
12880,car:0km/H
12881,car:0km/H
12882,car:0km/H
12883,car:0km/H
12884,person:0km/H
12885,person:0km/H
12886,car:0km/H
12887,car:0km/H
12888,car:0km/H
12889,car:0km/H
12890,car:0km/H
12891,person:0km/H
12892,person:0km/H
12893,car:0km/H
12894,car:0km/H
12895,car:0km/H
12896,car:0km/H
12897,car:0km/H
12898,person:0km/H
12899,car:0km/H
12900,car:0km/H
12901,car:0km/H
12902,car:0km/H
12903,car:0km/H
12904,person:0km/H
12905,car:0km/H
12906,car:0km/H
12907,car:0km/H
12908,car:0km/H
12909,car:0km/H
12910,person:0km/H
12911,person:0km/H
12912,car:0km/H
12913,car:0km/H
12914,car:0km/H
12915,car:0km/H
12916,car:0km/H
12917,person:0km/H
12918,person:0km/H
12919,car:0km/H
12920,car:0km/H
12921,car:0km/H
12922,car:0km/H
12923,car:0km/H
12924,person:0km/H
12925,car:0km/H
12926,car:0km/H
12927,car:0km/H
12928,car:0km/H
12929,car:0km/H
12930,person:0km/H
12931,car:0km/H
12932,car:0km/H
12933,car:0km/H
12934,car:0km/H
12935,car:0km/H
12936,person:0km/H
12937,car:0km/H
12938,car:0km/H
12939,car:0km/H
12940,car:0km/H
12941,car:0km/H
12942,person:0km/H
12943,car:0km/H
12944,car:0km/H
12945,car:0km/H
12946,car:0km/H
12947,car:0km/H
12948,person:0km/H
12949,car:0km/H
12950,car:0km/H
12951,car:0km/H
12952,car:0km/H
12953,car:0km/H
12954,person:0km/H
12955,car:0km/H
12956,car:0km/H
12957,car:0km/H
12958,car:0km/H
12959,car:0km/H
12960,person:0km/H
12961,car:0km/H
12962,car:0km/H
12963,car:0km/H
12964,car:0km/H
12965,car:0km/H
12966,person:0km/H
12967,car:0km/H
12968,car:0km/H
12969,car:0km/H
12970,car:0km/H
12971,car:0km/H
12972,person:0km/H
12973,car:0km/H
12974,car:0km/H
12975,car:0km/H
12976,car:0km/H
12977,car:0km/H
12978,person:0km/H
12979,car:0km/H
12980,car:0km/H
12981,car:0km/H
12982,car:0km/H
12983,car:0km/H
12984,person:0km/H
12985,car:0km/H
12986,car:0km/H
12987,car:0km/H
12988,car:0km/H
12989,person:0km/H
12990,car:0km/H
12991,car:0km/H
12992,car:0km/H
12993,car:0km/H
12994,person:0km/H
12995,car:0km/H
12996,car:0km/H
12997,car:0km/H
12998,car:0km/H
12999,person:0km/H
13000,car:0km/H
13001,car:0km/H
13002,car:0km/H
13003,car:0km/H
13004,person:0km/H
13005,car:0km/H
13006,car:0km/H
13007,car:0km/H
13008,car:0km/H
13009,person:0km/H
13010,car:0km/H
13011,car:0km/H
13012,car:0km/H
13013,car:0km/H
13014,person:0km/H
13015,car:0km/H
13016,car:0km/H
13017,car:0km/H
13018,car:0km/H
13019,person:0km/H
13020,car:0km/H
13021,car:0km/H
13022,car:0km/H
13023,car:0km/H
13024,car:0km/H
13025,car:0km/H
13026,car:0km/H
13027,car:0km/H
13028,car:0km/H
13029,car:0km/H
13030,car:0km/H
13031,car:0km/H
13032,car:0km/H
13033,car:0km/H
13034,car:0km/H
13035,car:0km/H
13036,person:0km/H
13037,car:1km/H
13038,car:0km/H
13039,car:0km/H
13040,car:0km/H
13041,car:0km/H
13042,person:1km/H
13043,car:0km/H
13044,car:0km/H
13045,car:0km/H
13046,car:0km/H
13047,car:0km/H
13048,person:1km/H
13049,car:0km/H
13050,person:0km/H
13051,car:0km/H
13052,car:0km/H
13053,car:0km/H
13054,car:0km/H
13055,car:0km/H
13056,person:0km/H
13057,car:0km/H
13058,person:0km/H
13059,car:0km/H
13060,car:0km/H
13061,car:0km/H
13062,car:0km/H
13063,person:0km/H
13064,car:0km/H
13065,person:0km/H
13066,car:0km/H
13067,car:0km/H
13068,car:0km/H
13069,car:0km/H
13070,person:0km/H
13071,car:0km/H
13072,person:0km/H
13073,car:0km/H
13074,car:0km/H
13075,car:0km/H
13076,car:0km/H
13077,person:0km/H
13078,car:0km/H
13079,person:0km/H
13080,car:0km/H
13081,car:0km/H
13082,car:0km/H
13083,car:0km/H
13084,person:0km/H
13085,person:0km/H
13086,car:2km/H
13087,car:0km/H
13088,car:0km/H
13089,car:0km/H
13090,car:0km/H
13091,person:0km/H
13092,person:0km/H
13093,car:1km/H
13094,car:0km/H
13095,car:0km/H
13096,car:0km/H
13097,car:0km/H
13098,person:0km/H
13099,person:0km/H
13100,car:1km/H
13101,car:0km/H
13102,car:0km/H
13103,car:0km/H
13104,car:0km/H
13105,person:0km/H
13106,person:0km/H
13107,car:1km/H
13108,car:2km/H
13109,car:0km/H
13110,car:0km/H
13111,car:0km/H
13112,car:0km/H
13113,person:0km/H
13114,person:0km/H
13115,car:0km/H
13116,car:1km/H
13117,car:0km/H
13118,car:0km/H
13119,car:0km/H
13120,car:0km/H
13121,person:0km/H
13122,person:0km/H
13123,car:0km/H
13124,car:1km/H
13125,car:0km/H
13126,car:0km/H
13127,car:0km/H
13128,car:0km/H
13129,person:0km/H
13130,person:0km/H
13131,car:0km/H
13132,car:0km/H
13133,car:0km/H
13134,car:0km/H
13135,car:0km/H
13136,car:0km/H
13137,person:0km/H
13138,person:0km/H
13139,car:0km/H
13140,car:0km/H
13141,car:0km/H
13142,car:0km/H
13143,car:0km/H
13144,car:0km/H
13145,person:0km/H
13146,person:0km/H
13147,car:0km/H
13148,car:0km/H
13149,car:0km/H
13150,car:0km/H
13151,car:0km/H
13152,car:0km/H
13153,person:0km/H
13154,person:0km/H
13155,car:0km/H
13156,car:0km/H
13157,car:0km/H
13158,car:0km/H
13159,car:0km/H
13160,car:0km/H
13161,person:0km/H
13162,person:0km/H
13163,car:0km/H
13164,car:0km/H
13165,car:0km/H
13166,car:0km/H
13167,car:0km/H
13168,car:0km/H
13169,person:0km/H
13170,person:0km/H
13171,car:0km/H
13172,car:0km/H
13173,car:0km/H
13174,car:0km/H
13175,car:0km/H
13176,car:0km/H
13177,person:0km/H
13178,person:0km/H
13179,car:0km/H
13180,car:0km/H
13181,car:0km/H
13182,car:0km/H
13183,car:0km/H
13184,person:0km/H
13185,person:0km/H
13186,car:0km/H
13187,car:0km/H
13188,car:0km/H
13189,car:0km/H
13190,car:0km/H
13191,person:0km/H
13192,person:0km/H
13193,car:0km/H
13194,car:0km/H
13195,car:0km/H
13196,car:0km/H
13197,car:0km/H
13198,person:0km/H
13199,person:0km/H
13200,car:0km/H
13201,car:0km/H
13202,car:0km/H
13203,car:0km/H
13204,car:0km/H
13205,person:0km/H
13206,person:0km/H
13207,car:0km/H
13208,car:0km/H
13209,car:0km/H
13210,car:0km/H
13211,car:0km/H
13212,person:0km/H
13213,person:0km/H
13214,car:0km/H
13215,car:0km/H
13216,car:0km/H
13217,car:0km/H
13218,car:0km/H
13219,person:0km/H
13220,person:0km/H
13221,car:0km/H
13222,car:0km/H
13223,car:0km/H
13224,car:0km/H
13225,person:0km/H
13226,person:0km/H
13227,car:0km/H
13228,car:0km/H
13229,car:0km/H
13230,car:0km/H
13231,person:0km/H
13232,person:0km/H
13233,car:1km/H
13234,car:0km/H
13235,car:0km/H
13236,car:0km/H
13237,car:0km/H
13238,car:0km/H
13239,person:0km/H
13240,person:0km/H
13241,car:0km/H
13242,car:0km/H
13243,car:0km/H
13244,car:0km/H
13245,car:0km/H
13246,car:0km/H
13247,person:0km/H
13248,person:0km/H
13249,car:0km/H
13250,car:0km/H
13251,car:0km/H
13252,car:0km/H
13253,car:0km/H
13254,car:0km/H
13255,person:0km/H
13256,car:1km/H
13257,car:0km/H
13258,car:0km/H
13259,car:0km/H
13260,car:0km/H
13261,car:0km/H
13262,person:0km/H
13263,car:1km/H
13264,car:0km/H
13265,car:0km/H
13266,car:0km/H
13267,car:0km/H
13268,car:0km/H
13269,person:0km/H
13270,car:1km/H
13271,car:0km/H
13272,person:0km/H
13273,car:0km/H
13274,car:0km/H
13275,car:0km/H
13276,car:0km/H
13277,person:0km/H
13278,car:1km/H
13279,car:0km/H
13280,person:0km/H
13281,car:0km/H
13282,car:0km/H
13283,car:0km/H
13284,car:0km/H
13285,person:0km/H
13286,car:1km/H
13287,car:0km/H
13288,person:0km/H
13289,car:0km/H
13290,car:0km/H
13291,car:0km/H
13292,car:0km/H
13293,person:0km/H
13294,car:0km/H
13295,car:0km/H
13296,person:0km/H
13297,car:0km/H
13298,car:0km/H
13299,car:0km/H
13300,car:0km/H
13301,person:0km/H
13302,car:0km/H
13303,car:0km/H
13304,person:0km/H
13305,person:0km/H
13306,car:0km/H
13307,car:0km/H
13308,car:0km/H
13309,car:0km/H
13310,person:0km/H
13311,car:1km/H
13312,car:0km/H
13313,person:0km/H
13314,person:1km/H
13315,car:0km/H
13316,car:0km/H
13317,car:0km/H
13318,car:0km/H
13319,person:0km/H
13320,car:1km/H
13321,car:0km/H
13322,person:0km/H
13323,person:1km/H
13324,car:0km/H
13325,car:0km/H
13326,car:0km/H
13327,car:0km/H
13328,person:0km/H
13329,car:1km/H
13330,car:0km/H
13331,person:0km/H
13332,person:1km/H
13333,car:0km/H
13334,car:0km/H
13335,car:0km/H
13336,car:0km/H
13337,person:0km/H
13338,car:1km/H
13339,car:0km/H
13340,person:0km/H
